client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.8333333333334 2.9407788806907655 59990 0 58629 998.0 1000.8 0.9892758294159585 1.0 53.0 4.735719949225976
1 2000 10 1999.7666666666667 5.380942563098122 119986 0 105484 1997.2 2001.5 1.8597490870186273 1.0 85.0 7.426617929010888
1 3000 10 2999.3666666666663 9.814506715861276 179962 0 121564 2980.9 3021.2 13.030835225213487 1.0 122.0 14.126789834883978
1 4000 10 3998.75 15.29532543625016 239925 0 101950 3968.6 4011.2 16.931715802008945 1.0 150.0 22.13788054098088
1 5000 10 4998.45 22.388938336114034 299907 0 97878 4954.7 5026.5 25.947003680579417 1.0 188.0 31.598180826654666
1 6000 10 5993.833333333333 39.10742653345934 359630 0 73806 5941.1 6027.7 28.70579500147408 1.0 217.0 48.583951467482706
1 7000 10 6981.233333333333 65.66049449505769 418874 0 51164 6895.8 7095.2 70.66072931032235 1.0 368.0 69.87347928610995
1 8000 10 7884.933333333333 192.10062244180233 473096 0 18585 7574.4 8160.3 192.9872500106335 1.0 936.0 177.73708738016214
1 9000 10 8072.083333333334 695.8123285860622 484325 0 2067 7616.5 8828.3 471.463166818646 1.0 1577.0 363.27651632517234
1 10000 10 8485.216666666665 846.6103949417909 509113 0 0 7845.9 9141.1 562.7212895089958 325.0 1584.0 195.50421342744548
1 11000 10 8521.5 545.583295194508 511290 0 0 7854.7 9397.4 616.3658945788612 106.0 1102.0 174.9329986024282
1 12000 10 8301.15 506.3500465799851 498069 0 0 7651.8 9149.4 561.9332620516425 85.0 860.0 169.2211227025145
