client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.1833333333334 1.9180745409902151 60011 0 59630 998.8 1001.4 1.1461529857164166 1.0 47.0 2.9511401547685527
1 2000 10 2000.166666666667 3.086487905166003 120010 0 115972 1997.8 2003.9 2.1987875446861267 1.0 54.0 3.9573208004809253
1 3000 10 3000.0833333333335 4.888162931664719 180005 0 146635 2995.0 3008.2 4.918705791838524 1.0 79.0 6.541090463651888
1 4000 10 3999.1833333333334 6.998958672586092 239951 0 148489 3994.3 4003.9 3.699954954680785 1.0 110.0 9.683460216098899
1 5000 10 5000.8 9.794343602876065 300048 0 134543 4960.8 5037.0 24.596910375085663 1.0 132.0 15.253736853505316
1 6000 10 5997.9 13.52371390160475 359874 0 121305 5951.0 6027.0 25.73954156545919 1.0 148.0 21.88315191541385
1 7000 10 6999.233333333334 17.38627125311421 419954 0 111227 6990.0 7009.4 8.130108650360386 1.0 171.0 27.766263829679513
1 8000 10 8012.616666666666 22.96259594104131 480757 0 101932 7989.4 8064.7 28.2213689722286 1.0 208.0 35.220347076655685
1 9000 10 9007.333333333334 29.456471529326933 540440 0 103267 8990.6 9040.8 17.563333017017325 1.0 210.0 42.91868956762895
1 10000 10 10007.583333333332 36.009814798291586 600455 0 93669 9989.6 10052.2 22.356870681441073 1.0 235.0 49.69088360825391
1 11000 10 11015.733333333334 57.62728142203619 660944 0 75716 10992.6 11094.7 39.17170747703866 1.0 301.0 67.986086880007
1 12000 10 11989.366666666667 75.15671328436422 719362 0 65463 11940.7 12041.9 34.295286362219485 1.0 316.0 77.53827371803783
1 13000 10 13002.116666666665 511.5604371094376 780127 0 0 12234.6 13484.6 503.5608380987013 119.0 914.0 143.24898209752794
1 14000 10 13279.5 554.3970165587765 796770 0 0 12856.2 13606.0 289.06274751340726 400.0 906.0 123.46536535958222
1 15000 10 13215.983333333334 558.5839974071799 792959 0 0 12840.5 13467.3 220.50720094061919 412.0 924.0 127.39742199721456
1 16000 10 13688.3 282.9061619533957 821298 0 0 13333.8 14071.6 322.4488114414442 160.0 617.0 124.48248080393894
1 17000 10 13039.083333333334 337.5175472682094 782345 0 0 12677.4 13433.5 286.51395370324764 131.0 717.0 134.3807251471298
1 18000 10 13422.883333333333 277.6374647376681 805373 0 0 13148.2 13660.8 229.34780065801033 104.0 581.0 114.83139969750214
1 19000 10 13526.75 255.6130341890873 811605 0 0 13296.9 13827.1 210.7256296704322 104.0 605.0 112.1549764265016
1 20000 10 13860.116666666667 244.65898346006415 831607 0 0 13419.7 14262.5 351.72217113322074 100.0 616.0 115.26901134875212
1 21000 10 13157.3 237.37501488400608 789438 0 0 12677.9 13424.1 289.73494784026343 108.0 629.0 102.81343499748846
1 22000 10 13621.6 227.5130650659371 817296 0 0 13327.4 13922.5 235.61651045714095 103.0 573.0 103.28086537334548
1 23000 10 13513.033333333333 226.5027208300135 810782 0 0 13209.5 13775.4 264.2253634053072 103.0 564.0 97.56809183294932
1 24000 10 13572.733333333334 224.01143593213345 814364 0 0 13181.4 13983.8 322.98358885037254 102.0 562.0 99.60801023937584
1 25000 10 13526.783333333333 219.78330495338872 811607 0 0 13189.3 13840.1 279.13964545844556 102.0 587.0 98.61844766124877
