client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.0166666666668 14.509477602500858 60001 0 40323 999.6 1000.5 0.33115957885385516 1.0 359.0 30.39907980098405
1 3000 10 1806.6666666666667 3846.31676199262 108400 0 0 940.0 2420.0 587.3556560267949 1955.0 8500.0 1256.650767365697
1 5000 10 1535.0 3405.78767413327 92100 0 0 870.0 2208.5 501.70598959948643 1195.0 8160.0 1477.2015142117145
1 7000 10 1771.6666666666667 2904.192079021637 106300 0 0 1166.9 2236.8 479.07866438265296 1201.0 7455.0 1219.2159863421728
1 9000 10 2400.0 2044.2552152777778 144000 0 0 2095.8 2641.3 199.7566819908661 959.0 3717.0 518.7043402782081
1 11000 10 1795.0 2701.696592386258 107700 0 0 1053.4 2370.0 559.7519343423478 978.0 7754.0 1331.7753454517383
1 13000 10 2067.0 2301.5329543621997 124020 0 0 1807.5 2369.8 225.72132376007372 1000.0 4341.0 639.2499605421337
1 15000 10 2126.6666666666665 2330.1066309297094 127600 0 0 1770.0 2510.0 312.1965193058159 968.0 5201.0 681.6168816777886
1 17000 10 1640.0 3018.965762195122 98400 0 0 920.0 2020.0 459.7390564222274 1134.0 8914.0 1371.0925488101548
1 19000 10 2070.0 2219.1135346215783 124200 0 0 1461.3 2480.0 381.3958992962562 833.0 6578.0 965.591952155021
1 21000 10 1943.35 2388.3717378067086 116601 0 0 1120.0 2549.6 527.928229023605 734.0 6233.0 998.0586359560249
1 23000 10 1839.4333333333332 2620.815086304535 110366 0 0 1030.0 2530.0 625.3414192796338 840.0 7780.0 1378.3356993360278
1 25000 10 2185.0 2242.8906102212054 131100 0 0 1840.0 2569.8 296.1074399605657 831.0 4630.0 776.986323159345
