client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.8333333333334 1.3125227137965991 59990 0 59906 998.0 1000.5 0.9500877152487848 1.0 38.0 1.112534581009498
1 3000 10 3000.2 2.958688280057335 180012 0 176392 2995.6 3005.2 3.0587579178483226 1.0 46.0 2.1163298981515095
1 5000 10 4998.833333333334 4.836007388609802 299930 0 186677 4993.4 5006.6 5.445977108533203 1.0 46.0 3.2986963310109565
1 7000 10 6999.666666666666 6.50210217862148 419980 0 164281 6988.9 7010.2 9.423516682569606 1.0 49.0 4.217260505907578
1 9000 10 9001.55 8.216462373992126 540093 0 150751 8989.5 9006.1 6.13897385562105 1.0 53.0 5.07902301762657
1 11000 10 11000.216666666667 9.288081594484979 660013 0 165620 10975.5 11024.6 15.770531591124909 1.0 53.0 6.08649935514536
1 13000 10 12998.95 10.911347536215263 779937 0 146170 12991.2 13008.0 6.916574296571758 1.0 58.0 6.640273008393903
1 15000 10 15001.866666666667 12.89862530166678 900112 0 141605 14988.8 15024.7 13.686440978818297 1.0 59.0 8.258358783640626
1 17000 10 16998.3 15.252359035310935 1019898 0 122422 16956.4 17048.3 29.56754978012153 1.0 67.0 9.832666304255008
1 19000 10 18998.216666666667 17.280643328905402 1139893 0 125242 18957.6 19042.8 27.155140704232785 1.0 66.0 11.301987062181505
1 21000 10 21000.55 15.495569665417733 1260033 0 139350 20991.2 21020.7 10.30043688393879 1.0 73.0 9.843878741001118
1 23000 10 21358.016666666666 133.06302093128332 1281481 0 0 21263.6 21444.7 68.17288072735926 68.0 244.0 27.08810505088157
1 25000 10 21590.583333333336 129.9761176747579 1295435 0 0 21216.7 21725.5 192.6231389700276 66.0 243.0 28.3198692357663
