client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 794.0333333333334 9.243148092065415 47642 0 37794 793.4 794.4 0.34448028487371396 1.0 204.0 16.221859117367465
10 300 10 2241.6666666666665 3524.390185873606 134500 0 0 1795.4 2661.4 317.87440706459313 1821.0 6580.0 1016.53491511004
10 500 10 2930.8833333333337 1777.858482465269 175853 0 0 2720.4 3058.0 129.0532667802976 884.0 3313.0 527.5755209496906
10 700 10 3020.4 1601.2856764452686 181224 0 0 2726.4 3343.6 230.58093589887255 720.0 3478.0 473.78533702516654
10 900 10 2241.6666666666665 2227.2575539033455 134500 0 0 1510.0 2864.4 585.1622088503893 821.0 6446.0 943.3433295994186
10 1100 10 2145.0333333333333 2350.088231180456 128702 0 0 1290.2 2867.3 633.0416310691318 831.0 6288.0 970.2178466134336
10 1300 10 2757.1833333333334 1572.4386507888532 165431 0 0 2461.3 3046.0 227.1737521516662 608.0 3286.0 480.22905675862836
10 1500 10 2726.6666666666665 1661.2594743276284 163600 0 0 2460.0 3139.0 238.39263970740933 610.0 4064.0 549.5955771201673
10 1700 10 2114.3 2004.170412073615 126858 0 0 1170.0 3015.8 751.0324147465274 760.0 4463.0 720.8620002876572
10 1900 10 2465.2333333333336 1831.2076544478548 147914 0 0 1569.0 3138.5 518.5114797829135 611.0 4763.0 805.7351616943567
10 2100 10 2538.6833333333334 1750.419399947479 152321 0 0 1987.4 3084.7 469.43677920106194 605.0 5337.0 742.6990870942542
10 2300 10 2765.0 1491.5006630500302 165900 0 0 2050.0 3250.0 510.8527615663832 607.0 3421.0 480.9166495809704
10 2500 10 2213.616666666667 1923.9556529333815 132817 0 0 1466.9 2635.0 488.11364011535943 635.0 4464.0 748.2242797116764
