client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 794.3 4.943703963521571 47658 0 41508 793.8 794.8 0.4147288270665391 1.0 36.0 6.607259845256784
10 300 10 2777.65 8.222534857615504 166659 0 92571 2775.6 2778.8 1.1588787684655664 1.0 57.0 7.235679521432084
10 500 10 4385.733333333334 1296.8941135784078 263144 0 0 4347.2 4431.0 32.46904166535676 776.0 1842.0 250.5515465716176
10 700 10 4433.966666666666 1102.5330058001196 266038 0 0 4262.9 4612.5 121.80426374584218 590.0 1714.0 240.9301881343773
10 900 10 4611.583333333333 940.7995012198428 276695 0 0 4432.8 4749.1 114.9532325194324 451.0 1585.0 228.84144102248706
10 1100 10 4192.599999999999 972.1785826446117 251556 0 0 4047.5 4456.9 144.64483399001833 431.0 1730.0 261.20656595226
10 1300 10 4856.033333333334 766.2085372634353 291362 0 0 4810.9 4891.5 29.70479198154184 391.0 1364.0 204.98173720085444
10 1500 10 4720.0 761.8683985649515 283200 0 0 4561.0 4785.5 89.39592831891174 408.0 1369.0 199.17380961983142
10 1700 10 4841.8 721.1946941037565 290508 0 0 4817.9 4860.6 14.005713120009496 400.0 1302.0 190.44780715254225
10 1900 10 4822.666666666667 709.4319740116118 289360 0 0 4750.9 4862.5 39.62265345312793 398.0 1321.0 184.58459163649883
10 2100 10 4813.333333333333 701.8707340720222 288800 0 0 4765.1 4849.1 33.1088306448093 397.0 1250.0 181.15991207666002
10 2300 10 4827.650000000001 691.6230153387258 289659 0 0 4786.6 4851.6 23.8162759473432 394.0 1290.0 177.2003674513917
10 2500 10 4728.966666666666 705.3120598870773 283738 0 0 4631.0 4781.0 59.19613726136762 399.0 1310.0 179.80622880385266
