client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.9 2.438851994252204 59994 0 53637 998.2 1000.8 1.173030263889198 1.0 41.0 3.0152789584241972
1 3000 10 2999.616666666667 5.504224096958175 179977 0 126746 2996.3 3002.3 2.3650933737733713 1.0 47.0 4.528689377904944
1 5000 10 5000.616666666667 8.589829047650491 300037 0 132711 4994.0 5005.8 4.235288262523229 1.0 64.0 5.803296997610524
1 7000 10 7004.216666666666 10.248855753326586 420253 0 115444 6991.8 7019.3 10.024253920699838 1.0 59.0 6.506806500093887
1 9000 10 8999.1 13.224553378884526 539946 0 101527 8980.5 9013.8 11.718532331311803 1.0 64.0 8.589020936151615
1 11000 10 11005.783333333333 14.63813061533118 660347 0 100948 10994.8 11042.5 18.486039777807193 1.0 87.0 10.328029516589812
1 13000 10 11315.183333333334 405.23796491734555 678911 0 0 11211.1 11397.4 76.22795856289662 201.0 642.0 84.66433616490598
1 15000 10 11451.95 316.8725755443428 687117 0 0 11393.7 11543.2 50.53279133394478 143.0 606.0 83.84627841977122
1 17000 10 11733.1 277.64201134681656 703986 0 0 11591.5 11779.7 72.55665372658817 139.0 549.0 68.75400738075403
1 19000 10 11517.300000000001 266.7555402163123 691038 0 0 11485.0 11540.1 22.87487704884977 138.0 482.0 59.463559908855835
1 21000 10 11587.966666666667 258.6128170683297 695278 0 0 11548.3 11640.2 32.93786068746266 137.0 443.0 53.33629391375043
1 23000 10 11680.166666666666 253.94929866868338 700810 0 0 11550.0 11832.9 92.25206050092666 133.0 419.0 52.46688305782246
1 25000 10 11588.866666666667 256.6574509913898 695332 0 0 11418.3 11662.3 89.15107776503149 134.0 413.0 52.24815370535022
