client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.1333333333333 5.235013524380437 60008 0 51588 998.6 1001.9 1.0838204033264225 1.0 63.0 8.58426946170592
1 3000 10 3001.25 10.8235253296322 180075 0 122317 2995.0 3004.8 3.5104130811060132 1.0 64.0 10.484319228601796
1 5000 10 3321.45 1584.5962415635897 199287 0 0 3268.7 3371.2 39.274559195489395 907.0 2337.0 327.706830661628
1 7000 10 3436.6666666666665 1388.799602327837 206200 0 0 3390.0 3491.5 41.4138946087743 739.0 2178.0 299.17335177538376
1 9000 10 3385.4 1313.7488086095193 203124 0 0 3338.1 3460.0 45.57508091051513 625.0 2086.0 303.8719436100796
1 11000 10 3483.3333333333335 1208.8136737496352 209000 0 0 3390.0 3560.0 70.17311925991794 553.0 1997.0 298.728775593656
1 13000 10 3485.366666666667 1161.5411577930586 209122 0 0 3420.0 3610.0 80.83072848036612 518.0 2108.0 305.2064236593162
1 15000 10 3443.1 1150.9375995353003 206586 0 0 3348.2 3519.1 71.679676338555 522.0 1961.0 306.8929885254507
1 17000 10 3616.9500000000003 1053.0313018394957 217017 0 0 3568.7 3648.4 29.556234536895985 516.0 1813.0 275.03527055228017
1 19000 10 3649.2333333333336 1030.1814719073413 218954 0 0 3620.0 3690.0 24.370282449464288 509.0 1859.0 268.92733157370117
1 21000 10 3661.6666666666665 1013.359795175239 219700 0 0 3650.0 3678.6 11.030624037952956 517.0 1810.0 265.27155387071326
1 23000 10 3599.866666666667 1027.059002185266 215992 0 0 3584.7 3614.5 11.452103154733978 525.0 1810.0 271.2592578070341
1 25000 10 3657.75 998.1642949900895 219465 0 0 3650.0 3676.8 10.103019350669467 507.0 1788.0 262.0989445734306
