client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.0333333333333 3.4364153872692773 60002 0 54215 998.7 1001.5 0.9157874571463833 1.0 44.0 2.055996980864046
1 2000 10 2000.0666666666666 6.180477241847826 120004 0 76685 1997.1 2004.1 2.7861562530961086 1.0 49.0 3.823280746678588
1 3000 10 3000.166666666667 8.49436833407595 180010 0 89793 2996.0 3003.8 3.011090610836321 1.0 53.0 5.141556045771029
1 4000 10 4000.333333333334 10.025245512823219 240020 0 79475 3997.1 4003.4 2.536664476565036 1.0 59.0 6.209787405869683
1 5000 10 5001.066666666667 12.084223140829708 300064 0 89315 4993.3 5008.0 5.630156895386172 1.0 65.0 7.906276035067069
1 6000 10 5998.183333333333 16.781253671554612 359891 0 60408 5983.7 6013.6 12.983592209657226 1.0 75.0 11.828856490060767
1 7000 10 6796.0 803.9123493274147 407760 0 0 6591.7 6859.6 101.92069466011323 535.0 1208.0 172.82351150810217
1 8000 10 6311.4 782.8229843352241 378684 0 0 6282.6 6333.6 18.051371139057483 463.0 1158.0 160.038698198855
1 9000 10 6870.916666666667 689.9561921626178 412255 0 0 6821.1 6912.6 33.70984524833463 368.0 1068.0 144.58633219167575
1 10000 10 6281.866666666667 661.3934207454259 376912 0 0 6254.6 6311.5 23.17858206764742 317.0 1068.0 156.9346853166553
1 11000 10 6928.683333333333 564.6517231508632 415721 0 0 6898.6 6960.4 20.92543109870518 263.0 964.0 143.34462137861874
1 12000 10 6301.75 580.0625143809259 378105 0 0 6254.6 6340.1 36.19208477001568 293.0 1031.0 151.2562554747047
1 13000 10 6431.099999999999 545.4823461115834 385866 0 0 6397.8 6494.2 33.5122664109724 286.0 991.0 140.2906200401077
1 14000 10 6794.933333333333 501.38696574645263 407696 0 0 6770.0 6836.9 22.912325649454733 268.0 903.0 126.83736746417215
1 15000 10 6401.849999999999 522.7940480436542 384111 0 0 6358.0 6428.0 24.68779050461989 285.0 981.0 130.49155159720772
1 16000 10 6272.416666666667 530.3228110452139 376345 0 0 6250.8 6310.9 22.234695110719652 294.0 981.0 129.6099925043933
1 17000 10 6804.666666666667 477.2721710590771 408280 0 0 6776.6 6831.4 18.046236911518648 270.0 902.0 110.21529374748403
1 18000 10 6685.833333333333 478.6400931320126 401150 0 0 6652.6 6711.3 22.12696695588135 271.0 855.0 108.43117265852356
1 19000 10 6273.6 509.32810777351835 376416 0 0 6260.6 6296.9 12.622836448278825 293.0 927.0 119.25720290810534
1 20000 10 6918.283333333333 452.1031713145875 415097 0 0 6895.3 6940.3 15.170288944732325 262.0 831.0 101.98563732938064
1 21000 10 6719.783333333333 465.8991284419598 403187 0 0 6608.3 6781.9 62.3382520340974 272.0 917.0 105.3413685952928
1 22000 10 6876.783333333333 451.5143079425016 412607 0 0 6829.9 6914.6 34.61372078622414 263.0 790.0 96.7027120174203
1 23000 10 6266.4 506.6972583939742 375984 0 0 6234.4 6294.2 24.11704791221355 294.0 884.0 111.63163644124788
1 24000 10 6250.15 503.12998122706716 375009 0 0 6232.4 6267.5 14.642506616013502 293.0 899.0 109.15859423798331
1 25000 10 6347.15 492.96725555894 380829 0 0 6324.4 6363.7 16.076908906876575 288.0 853.0 104.97142716805969
