client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.95 1.8921691906766533 59997 0 59503 999.1 1001.8 0.9565563234854257 1.0 47.0 2.936326036073548
1 2000 10 1999.85 3.0158882751870237 119991 0 116172 1997.3 2002.5 1.929507709235692 1.0 59.0 4.136368204117032
1 3000 10 2999.2166666666667 4.898592731894435 179953 0 147542 2995.9 3001.9 2.7454811357332334 1.0 90.0 6.52700222201921
1 4000 10 3996.5666666666666 7.222137642887994 239794 0 144174 3989.7 4000.9 4.063331966092311 1.0 100.0 9.924769896728456
1 5000 10 5001.533333333334 9.508692257600398 300092 0 131250 4959.9 5035.3 24.267399256341303 1.0 125.0 13.785948794417813
1 6000 10 5999.799999999999 13.184340336313022 359988 0 121416 5957.7 6034.8 24.661467920624784 1.0 149.0 21.157994588009423
1 7000 10 7010.65 17.135855593783827 420639 0 118508 6983.1 7043.4 20.78930013251988 1.0 168.0 27.175781394641337
1 8000 10 8000.05 22.171912407523045 480003 0 97337 7990.6 8006.0 6.7754704633700085 1.0 197.0 33.85109470191406
1 9000 10 9001.866666666667 31.459713731307502 540112 0 93907 8986.8 9015.1 11.192616613941057 1.0 217.0 45.69362912456128
1 10000 10 10002.916666666666 40.98292571228453 600175 0 88476 9993.4 10015.1 8.349710573826432 1.0 267.0 54.95438847666182
1 11000 10 11000.633333333333 53.621726622881596 660038 0 76639 10973.0 11020.0 15.514208541419954 1.0 280.0 64.89465827663652
1 12000 10 12109.349999999999 182.32513002769133 726561 0 44897 11926.1 12729.6 305.47969326945463 1.0 985.0 212.12341233059917
1 13000 10 12977.366666666667 107.08813551457281 778642 0 42353 12910.2 13011.7 39.05614761681786 1.0 388.0 87.74169758517056
1 14000 10 13369.5 551.2738743927387 802170 0 0 13167.4 13630.1 210.68012720710064 403.0 921.0 126.42673014101155
1 15000 10 13308.833333333334 555.075591399196 798530 0 0 13024.5 13539.6 175.00280759652608 406.0 897.0 127.13292791671344
1 16000 10 13455.183333333334 305.46504945160433 807311 0 0 13021.0 13946.4 334.0419519561376 174.0 641.0 128.18259254023522
1 17000 10 13268.75 343.8765671219972 796125 0 0 12875.7 13583.4 287.2519921601934 149.0 730.0 151.43103190011527
1 18000 10 13548.033333333333 272.7233359906306 812882 0 0 13239.2 13846.1 236.5973259922152 103.0 639.0 116.23339845486551
1 19000 10 13646.033333333333 261.72531300342837 818762 0 0 13207.3 14033.2 334.6975032274169 102.0 597.0 115.49293469757411
1 20000 10 13296.45 245.0334563404221 797787 0 0 12931.1 13650.6 305.9680947419191 104.0 610.0 103.9014306004007
1 21000 10 13413.3 236.60712577208912 804798 0 0 13044.7 13743.3 286.3941619516706 103.0 574.0 105.82815474768171
1 22000 10 13486.583333333334 226.8517092316552 809195 0 0 13131.3 13710.2 251.56520758377323 102.0 604.0 101.51963780621342
1 23000 10 13285.45 230.7072692488631 797127 0 0 12959.6 13597.3 261.5932472370032 106.0 567.0 96.80544588819161
1 24000 10 13194.766666666666 229.61133201799703 791686 0 0 12836.9 13508.5 249.34174673862105 109.0 573.0 100.85003618599319
