client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.7666666666667 2.8737050525050383 59986 0 58904 998.7 1002.0 1.2127104628338232 1.0 65.0 4.563716000936667
1 2000 10 2000.1833333333332 5.475292096219931 120011 0 107142 1992.7 2009.9 5.69013766675877 1.0 81.0 7.708018069310061
1 3000 10 2999.233333333333 8.839215820134717 179954 0 126906 2987.0 3007.7 7.884330451386846 1.0 110.0 12.67717837186555
1 4000 10 4000.883333333333 14.700786028429729 240053 0 102633 3991.6 4011.9 6.847895053713028 1.0 144.0 21.57726585942292
1 5000 10 4989.333333333334 23.090214923488865 299360 0 84869 4962.0 5009.6 18.173240400838555 1.0 180.0 32.59713456014863
1 6000 10 5999.733333333334 37.55551064970348 359984 0 75237 5988.7 6012.7 8.264784732022171 1.0 219.0 47.389426415485254
1 7000 10 7002.066666666667 62.037457521841624 420124 0 53307 6921.6 7054.8 50.62195834483937 1.0 317.0 66.88380653971363
1 8000 10 7898.516666666666 209.4039892233449 473911 0 16479 7618.8 8095.6 174.19778892588357 1.0 900.0 188.1364045518301
1 9000 10 8214.6 656.2297938234298 492876 0 2312 7625.7 8893.5 501.36579061599315 1.0 1356.0 361.10500978722655
1 10000 10 8440.116666666667 569.6426997310458 506407 0 0 7843.9 9313.7 609.3593961421017 66.0 1160.0 219.32058988836553
1 11000 10 8181.016666666666 556.9326895652529 490861 0 0 7406.8 8808.5 548.6370582330968 120.0 1102.0 169.45198415441402
1 12000 10 8279.183333333334 495.54052742828384 496751 0 0 7527.2 8980.3 619.1799267310487 105.0 915.0 169.02632139284808
1 13000 10 8314.083333333332 466.2069183259864 498845 0 0 7493.2 8892.5 604.8615987700548 91.0 855.0 182.76265383737916
