client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.8333333333334 3.4975868200457234 59990 0 53437 999.7 1000.0 0.13662601021278134 1.0 41.0 4.49198896828209
1 2000 10 1999.8666666666668 5.512396477846914 119992 0 99878 1998.2 2002.2 1.5148157203655703 1.0 56.0 5.358653537818386
1 3000 10 2999.9666666666662 7.905063584082573 179998 0 120954 2996.5 3006.1 3.2812599206198967 1.0 58.0 6.676992574755006
1 4000 10 4000.133333333333 9.370785167907249 240008 0 125746 3990.5 4006.9 6.809601065162851 1.0 56.0 6.744241502644415
1 5000 10 4999.2 11.361438334876 299952 0 115625 4990.4 5005.7 7.096196164143015 1.0 62.0 7.6748771323771345
1 6000 10 5999.416666666667 18.17951930552681 359965 0 59736 5988.4 6010.6 7.914143457549204 1.0 100.0 13.034528135237924
1 7000 10 6639.883333333333 845.5111711300149 398393 0 0 6606.5 6674.4 24.974900733869994 509.0 1139.0 160.94417863485754
1 8000 10 7178.516666666666 733.7564422547833 430711 0 0 7167.6 7185.9 6.725003097892413 437.0 1064.0 147.7527886142566
1 9000 10 6690.916666666666 690.6607091703927 401455 0 0 6630.0 6725.6 36.53926198853322 360.0 1074.0 147.94285663760522
1 10000 10 6251.466666666666 658.539198801348 375088 0 0 5938.3 6527.8 230.69303991812734 296.0 1126.0 172.74455326824676
1 11000 10 7201.383333333333 554.5221184867687 432083 0 0 7169.0 7238.0 23.023068141902062 252.0 954.0 139.01961547563377
1 12000 10 7190.733333333334 512.7863036686106 431444 0 0 7136.7 7235.2 41.1950320629403 241.0 940.0 136.56561912603505
1 13000 10 7135.5 492.259098871838 428130 0 0 6955.3 7224.0 93.95175357597104 244.0 879.0 127.86133127900504
1 14000 10 7216.716666666666 468.6587613914023 433003 0 0 7186.7 7266.4 28.839654413093573 236.0 886.0 117.85519896564733
1 15000 10 7206.666666666667 458.5860175763182 432400 0 0 7163.2 7256.6 34.73313499623495 246.0 833.0 110.61550660597273
1 16000 10 6613.55 495.5641776525528 396813 0 0 6591.9 6650.9 19.919513046256867 263.0 905.0 120.12675650217533
1 17000 10 7329.733333333334 436.1132101213323 439784 0 0 7296.4 7361.8 24.552284347218603 235.0 827.0 100.97097130354307
1 18000 10 6671.516666666666 485.6601747228891 400291 0 0 6636.5 6706.5 22.728696985675775 267.0 902.0 113.99407605866224
1 19000 10 6411.8 497.56798585929477 384708 0 0 6005.2 6571.1 204.61163212290757 266.0 879.0 113.84872464327954
1 20000 10 7021.383333333333 446.0627109632028 421283 0 0 6992.6 7047.7 22.35150255948492 247.0 804.0 98.36297941373265
1 21000 10 6580.783333333334 475.84350528309915 394847 0 0 6560.8 6615.0 20.53264879811338 261.0 822.0 104.65986122411391
1 22000 10 7269.716666666666 424.454893932134 436183 0 0 7252.0 7284.7 13.317569848387036 236.0 729.0 90.18955191897184
1 23000 10 6603.5 471.2901608022191 396210 0 0 6412.9 6676.8 104.41455837190543 258.0 827.0 105.33558294402881
1 24000 10 7152.016666666666 428.07627685431385 429121 0 0 7095.3 7171.1 28.364866766242038 241.0 729.0 90.11101958339302
1 25000 10 6647.15 463.98753350433395 398829 0 0 6609.3 6670.5 28.80664853814114 263.0 834.0 98.99922335288954
