client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.8833333333333 1.9201588238450393 59993 0 59905 998.1 1001.8 1.4579666205598103 1.0 46.0 1.3999999296682266
1 2000 10 1999.6499999999999 3.2316977854971776 119979 0 118349 1997.0 2002.0 1.7409767373517813 1.0 45.0 2.3101573743603834
1 3000 10 2999.6833333333334 4.464776218645389 179981 0 146127 2995.4 3004.4 3.32831288593282 1.0 48.0 3.224116965999124
1 4000 10 4000.0 5.836912955508883 240000 0 134482 3994.5 4006.1 4.339585233636982 1.0 47.0 3.9349967169284836
1 5000 10 4999.5 7.251680434767803 299970 0 124090 4988.6 5012.0 9.804488767906248 1.0 57.0 4.966177635598707
1 6000 10 5999.05 8.19945925177522 359943 0 116171 5992.1 6007.2 4.963768729503634 1.0 56.0 5.525684193400629
1 7000 10 6999.016666666667 9.375327619440167 419941 0 111729 6993.1 7008.7 5.7731851405152215 1.0 56.0 5.877969421226299
1 8000 10 8001.416666666668 10.396092753672312 480085 0 115010 7989.8 8009.1 6.944758215133718 1.0 60.0 7.07057510711774
1 9000 10 8999.800000000001 11.930398327576395 539988 0 108717 8972.7 9022.6 15.924069831547303 1.0 76.0 7.845411073157792
1 10000 10 10000.25 12.769502774361492 600015 0 112293 9989.8 10008.9 7.23788643182518 1.0 63.0 8.436806271778288
1 11000 10 11000.883333333333 16.144745793286685 660053 0 91162 10982.7 11031.2 16.915486001491868 1.0 105.0 11.208308365681123
1 12000 10 12000.949999999999 13.599927330169344 720057 0 121950 11992.8 12009.7 6.6253301804517655 1.0 94.0 10.165259430005753
1 13000 10 13000.333333333334 61.5207786293814 780020 0 25057 12895.9 13155.2 91.19766809884297 1.0 207.0 54.71482502556563
1 14000 10 12936.5 383.45983259231963 776190 0 0 12481.3 13255.2 291.3230646550326 231.0 630.0 79.25727476770084
1 15000 10 13097.033333333335 336.22212268208636 785822 0 0 13003.2 13193.5 75.72969474827323 172.0 529.0 71.92923481613995
1 16000 10 13040.699999999999 289.36855397034145 782442 0 0 12879.2 13116.2 84.93508109138388 131.0 535.0 74.77405716605938
1 17000 10 12812.983333333334 266.3092202050264 768779 0 0 12707.1 12904.8 82.02656683457268 132.0 515.0 65.32314806660612
1 18000 10 13152.55 242.96887545111716 789153 0 0 13039.7 13215.7 82.96577005006316 128.0 477.0 58.98804054413985
1 19000 10 12968.9 240.88872353604907 778134 0 0 12904.8 13031.9 51.09904108689328 137.0 454.0 51.72130382287384
1 20000 10 11807.7 255.05490626173315 708462 0 0 10543.7 12982.6 1063.7231632337428 130.0 593.0 71.52695981734448
1 21000 10 13115.583333333334 226.27084897951923 786935 0 0 13041.1 13233.5 66.4744286674708 128.0 434.0 49.23187627785049
1 22000 10 12840.766666666666 229.9256027360811 770446 0 0 12329.6 13015.8 253.19112675342035 129.0 479.0 50.05102694786354
1 23000 10 13159.9 220.68596208199529 789594 0 0 12922.2 13342.5 146.76041700676637 124.0 383.0 46.461729346461205
1 24000 10 13145.849999999999 226.1222785156785 788751 0 0 12996.4 13307.5 99.86318140335815 129.0 384.0 44.774136020898105
1 25000 10 13055.666666666668 222.91217133986612 783340 0 0 12929.8 13115.4 68.76905311742108 128.0 383.0 47.236975738483935
