client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 794.0500000000001 1.375865863921797 47643 0 47101 793.8 794.7 0.3563705936241488 1.0 38.0 1.8749547500961252
10 300 10 2779.4166666666665 4.802828776433746 166765 0 153904 2777.2 2781.6 1.566418420048317 1.0 106.0 13.252267588973643
10 500 10 4842.5 27.204292415020383 290550 0 208298 4835.2 4848.5 4.353848871975304 1.0 262.0 52.4277512816413
10 700 10 6840.666666666666 99.5389596483893 410440 0 161634 6826.4 6866.7 16.487166726477472 1.0 462.0 118.92604691715063
10 900 10 8457.133333333333 284.6463300383151 507428 0 94519 8232.1 8804.8 215.60721385581365 1.0 1336.0 321.66313702315716
10 1100 10 9268.933333333332 455.3929617977043 556136 0 1787 8718.8 9843.2 513.373001497612 1.0 966.0 196.89775422854285
10 1300 10 9374.566666666666 418.16276870178655 562474 0 39 9084.2 9693.6 237.96007788422565 3.0 878.0 204.4924235022531
10 1500 10 9165.183333333332 402.9004852073589 549911 0 0 9052.1 9370.2 108.45499373780204 53.0 990.0 209.62399206695252
10 1700 10 9420.05 381.5657958757597 565203 0 0 9132.2 9575.6 153.53150491022978 66.0 937.0 207.9216532062441
10 1900 10 9300.733333333334 376.33208232966274 558044 0 0 9169.9 9487.7 133.04361189725253 67.0 1009.0 203.31545213670077
10 2100 10 9343.383333333333 360.0160886651528 560603 0 0 8526.6 9745.4 456.6891039500137 86.0 836.0 176.88986227482403
10 2300 10 9628.566666666666 345.9639663498987 577714 0 0 9466.1 9843.9 151.80700466930574 93.0 899.0 180.62833644770456
10 2500 10 9350.6 348.1319608577081 561036 0 0 9144.5 9544.9 172.8214107105942 78.0 908.0 172.44550733121164
