client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 793.8 1.5428244917598941 47628 0 46898 793.4 794.2 0.30331501776207853 1.0 39.0 2.4672776871840383
10 300 10 2775.7833333333333 11.189683114375367 166547 0 145263 2762.2 2779.9 6.7229209921482305 1.0 247.0 27.18474996886369
10 500 10 4858.349999999999 78.0474684506614 291501 0 163608 4847.9 4869.4 7.544203072558438 1.0 413.0 105.83852862971065
10 700 10 6379.033333333333 680.9605357086618 382742 0 20270 4667.5 7852.4 1068.009598583583 1.0 2285.0 512.7687923514422
10 900 10 7282.9 541.2031827230168 436974 0 17099 6105.9 8957.2 1076.0163771987864 1.0 1871.0 347.1708006739639
10 1100 10 6120.566666666667 831.8336056105611 367234 0 59351 2295.3 8373.7 2699.181161513 1.0 4993.0 1072.504616536439
10 1300 10 6109.516666666667 920.9492868332773 366571 0 17944 2872.3 10041.7 3064.90941492023 1.0 6013.0 1091.9299871185617
10 1500 10 2765.616666666667 2638.1298307211546 165937 0 5040 0.0 8608.3 3260.695083822875 1.0 28245.0 6001.70168145388
10 1700 10 3081.7166666666667 2055.8017933727415 184903 0 0 38.2 11359.7 4634.850031410582 5.0 25361.0 5377.214958425732
10 1900 10 3345.066666666667 2068.721394299039 200704 0 0 0.0 10924.6 4744.559273806859 160.0 34802.0 6655.440927229106
10 2100 10 2822.6833333333334 2390.1134460728163 169361 0 0 0.0 10080.4 4300.344017130103 173.0 35473.0 7211.278264077043
10 2300 10 2780.366666666667 2008.001912217813 166822 0 0 0.0 14728.2 5864.104959724602 170.0 31411.0 6259.836545585834
10 2500 10 2261.5166666666664 2741.6989041277607 135691 0 0 0.0 6912.2 2924.7456623895805 167.0 24455.0 5613.5439840644
