client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.75 1.7678061621741872 59985 0 59452 998.1 1000.9 1.0310189135025498 1.0 47.0 2.528834006186563
1 3000 10 3000.7166666666667 3.635483102038918 180043 0 164979 2994.7 3006.7 4.501740404184495 1.0 51.0 3.71102848533819
1 5000 10 5000.166666666667 6.332536755869609 300010 0 155870 4981.0 5018.3 12.581361876469083 1.0 73.0 5.758814743017751
1 7000 10 6999.450000000001 10.798080999556554 419967 0 125219 6979.2 7026.2 15.4506634161773 1.0 106.0 12.035662019762924
1 9000 10 9001.05 15.589353497733386 540063 0 106857 8941.0 9054.0 37.76573844107922 1.0 111.0 16.63314758200271
1 11000 10 11001.45 23.725848419760663 660087 0 98763 10932.0 11067.2 43.63135340555031 1.0 145.0 27.06460200141538
1 13000 10 12983.766666666666 37.674544577166046 779026 0 74424 12889.0 13034.1 50.268227208314066 1.0 183.0 36.63075586343324
1 15000 10 14956.033333333335 64.39265480818577 897362 0 38746 14865.6 15012.5 55.8115280803765 1.0 242.0 46.80218799596887
1 17000 10 15537.2 291.40020724454854 932232 0 0 15090.3 15983.8 369.39237133433073 120.0 471.0 77.65750903443795
1 19000 10 15791.25 219.00682553151967 947475 0 0 15461.8 16075.5 300.63976283918305 84.0 505.0 86.99334168111331
1 21000 10 15600.266666666666 213.79304546260664 936016 0 0 14913.8 16195.8 536.424968347547 86.0 455.0 79.19052237128004
1 23000 10 15211.966666666667 198.5753102893697 912718 0 0 14579.3 15897.6 548.0785223548417 86.0 436.0 71.67954831834246
1 25000 10 15443.316666666666 195.82349500376108 926599 0 0 15094.7 15800.8 335.8900201951025 84.0 440.0 62.43366328575793
