client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.0666666666666 2.0118582038678197 60004 0 59808 998.9 1002.1 1.3837148068394398 1.0 45.0 1.715179595750594
1 2000 10 2000.6666666666665 3.1993015779485803 120040 0 118650 1996.4 2003.5 2.6949335180420455 1.0 50.0 2.316344855687624
1 3000 10 3000.866666666667 4.603407839400147 180052 0 159696 2994.4 3006.0 4.42794158347492 1.0 47.0 3.1765416630034946
1 4000 10 4001.4166666666665 5.7688412145558665 240085 0 132849 3992.0 4006.9 5.287500985027478 1.0 48.0 3.7732697096862045
1 5000 10 4999.016666666667 7.175887819901338 299941 0 119892 4994.3 5004.8 3.494805669370915 1.0 54.0 4.884752559761455
1 6000 10 6002.0 8.613703496614084 360120 0 129305 5995.3 6016.9 8.027702037320436 1.0 55.0 5.697131964074429
1 7000 10 6997.816666666667 9.18032707426544 419869 0 113406 6991.2 7006.1 5.365600308135907 1.0 65.0 6.063871023956027
1 8000 10 7996.7 10.610156673671366 479802 0 108932 7977.0 8009.7 12.433503126633209 1.0 61.0 7.202662732487004
1 9000 10 9001.883333333333 11.901839110627847 540113 0 106220 8974.5 9024.7 16.247512630143564 1.0 76.0 7.940716883806799
1 10000 10 9997.666666666668 13.599927487963845 599860 0 104238 9984.3 10008.1 10.43545239396336 1.0 84.0 9.32806295137087
1 11000 10 11000.949999999999 11.939450870600949 660057 0 127020 10989.2 11017.4 9.21102600148289 1.0 72.0 7.346957595933539
1 12000 10 11999.566666666666 13.643716740677572 719974 0 126570 11990.6 12007.4 5.8694690276603225 1.0 104.0 10.69991864691296
1 13000 10 12728.633333333333 415.6333605246929 763718 0 0 12502.4 12857.2 135.03834517153547 255.0 644.0 93.87547039647777
1 14000 10 13063.7 382.08607067174773 783822 0 0 12874.6 13146.6 98.05316925015731 220.0 586.0 78.89447843430294
1 15000 10 13306.633333333333 341.5521481767239 798398 0 0 12603.7 13566.7 351.48992399024263 184.0 607.0 72.9538975740623
1 16000 10 13133.716666666667 287.23495358032966 788023 0 0 13070.6 13211.5 59.0513477125345 134.0 551.0 72.31943428753397
1 17000 10 13339.933333333332 262.69595528247055 800396 0 0 13108.3 13454.8 124.20640348495199 132.0 504.0 65.13575186818909
1 18000 10 13174.016666666666 246.73493530826462 790441 0 0 13083.5 13258.1 68.17783853032205 132.0 482.0 58.24500622530031
1 19000 10 13615.65 227.89014657242814 816939 0 0 13494.5 13714.0 92.86206437507187 122.0 448.0 54.164291003217095
1 20000 10 13242.733333333334 228.47412290471857 794564 0 0 13095.6 13370.1 96.2806868830226 127.0 393.0 49.426968044380466
1 21000 10 12854.783333333333 233.38116420995038 771287 0 0 12792.4 12993.2 71.84130891532193 133.0 433.0 48.293397565531166
1 22000 10 13363.166666666666 218.07602239988026 801790 0 0 13201.4 13480.9 96.99098239870915 123.0 388.0 46.61773944736864
1 23000 10 13110.4 222.586418011009 786624 0 0 13021.4 13166.0 55.56232536530498 114.0 394.0 46.151460789278765
