client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.2833333333334 2.0499206900853695 60017 0 59882 998.5 1001.0 0.9130534851073411 1.0 45.0 1.4762513203531538
1 2000 10 1999.55 3.390941145029613 119973 0 118418 1997.2 2001.7 1.8918245161747902 1.0 58.0 2.2710172242940274
1 3000 10 2999.3666666666663 4.905407945322512 179962 0 153595 2993.5 3004.5 4.282833952731196 1.0 47.0 3.312303864855871
1 4000 10 4001.2 6.489417381535947 240072 0 151291 3991.9 4008.8 7.485452558128947 1.0 55.0 4.418257591496987
1 5000 10 5000.466666666667 7.475457733424489 300028 0 123186 4995.1 5006.7 4.578937285731888 1.0 52.0 4.849659019815607
1 6000 10 6000.433333333333 8.729417275464394 360026 0 112813 5992.2 6005.7 5.490233753372188 1.0 55.0 5.627078459274681
1 7000 10 6999.1 10.698269861066798 419946 0 104782 6988.0 7005.8 6.433661476950808 1.0 63.0 7.294074840224502
1 8000 10 7999.3166666666675 11.344689840680418 479959 0 104093 7971.1 8029.9 20.979362875613244 1.0 63.0 7.548988203668185
1 9000 10 8998.716666666667 22.21349055440788 539923 0 75750 8947.0 9064.5 38.52383245040235 1.0 190.0 23.83196735818819
1 10000 10 9999.266666666666 13.65089704534426 599956 0 101040 9989.8 10006.6 6.977583153690751 1.0 70.0 8.904478213505392
1 11000 10 11001.883333333333 12.855887430436734 660113 0 115622 10953.3 11051.0 31.42823040940551 1.0 84.0 8.614389014939187
1 12000 10 12003.416666666666 15.724487548692167 720205 0 108769 11986.0 12025.8 13.522191636959581 1.0 118.0 13.710552333424115
1 13000 10 12096.483333333334 414.0847244649953 725789 0 0 12028.4 12177.4 60.60545905004491 248.0 625.0 83.77955445015326
1 14000 10 11997.75 367.07004656435106 719865 0 0 11499.1 12174.7 259.3070284431179 190.0 620.0 80.1498746992746
1 15000 10 12372.983333333334 316.6564894750525 742379 0 0 12217.4 12485.5 89.22406439221811 141.0 583.0 77.02897160229188
1 16000 10 12480.166666666668 286.230395508595 748810 0 0 12331.8 12578.0 81.31220490594703 135.0 542.0 74.10590465034947
1 17000 10 12279.316666666666 268.2688141832189 736759 0 0 12079.8 12376.8 103.11433298366775 137.0 525.0 69.2511321380628
1 18000 10 11963.2 258.6724120636619 717792 0 0 11880.6 12054.7 57.17467971051531 142.0 515.0 60.6326535711192
1 19000 10 12256.116666666667 253.20809473365 735367 0 0 12204.2 12309.4 36.52086618176868 140.0 495.0 51.632498141122156
1 20000 10 12061.166666666666 247.80958171542278 723670 0 0 12008.2 12111.1 37.181590426804675 140.0 418.0 53.10942145306855
1 21000 10 12054.25 251.32652059514444 723255 0 0 11943.2 12140.4 76.99861687069411 141.0 408.0 47.84101928938676
