client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.3166666666667 1.8783190695633092 60019 0 59694 998.1 1002.2 1.5276343367006082 1.0 40.0 2.666856776791164
1 2000 10 1999.9 3.0475207876122443 119994 0 116031 1996.1 2003.7 3.175531451584164 1.0 55.0 4.038771963889197
1 3000 10 3000.1833333333334 4.900473797723936 180011 0 149024 2993.7 3004.8 3.72043904219209 1.0 77.0 6.289599987773745
1 4000 10 3997.15 6.7052047818024905 239829 0 155565 3976.3 4012.0 11.861492317579527 1.0 100.0 9.06106356544617
1 5000 10 4999.766666666667 9.298463492150189 299986 0 133917 4965.8 5024.0 19.60547542567297 1.0 123.0 13.94087494500177
1 6000 10 6001.966666666666 13.688314995204454 360118 0 116268 5989.2 6011.3 8.274942094460076 1.0 146.0 21.577326540773203
1 7000 10 6997.983333333333 17.52693330880413 419879 0 110420 6990.7 7006.3 5.006162868571888 1.0 167.0 27.391337623257368
1 8000 10 8016.8166666666675 22.640504457307028 481009 0 103897 7988.1 8064.2 26.530692917197946 1.0 196.0 35.03867847906362
1 9000 10 9003.116666666667 30.087266252780253 540187 0 90646 8988.4 9029.6 14.15604700001648 1.0 230.0 42.90392536749085
1 10000 10 10002.816666666666 40.26403086343905 600169 0 87925 9993.6 10013.1 8.423162509809986 1.0 260.0 54.650530674820175
1 11000 10 11000.383333333333 66.67869687176048 660023 0 57428 10974.3 11015.4 16.796835019332466 1.0 309.0 70.8480383045697
1 12000 10 11997.216666666667 68.98920777756325 719833 0 71308 11985.0 12010.3 8.174696732397024 1.0 300.0 75.45654560569064
1 13000 10 12958.05 117.38091190397263 777483 0 30653 12819.6 13011.3 71.77659089145965 1.0 425.0 92.72384658241295
1 14000 10 13330.766666666666 553.0930829483581 799846 0 0 12734.1 13779.8 387.5504543497098 404.0 886.0 124.61383282809857
1 15000 10 13353.683333333332 551.9302671567557 801221 0 0 12996.2 13533.2 222.62061375053904 403.0 919.0 128.1092456590563
1 16000 10 11042.983333333334 331.71464642653393 662579 0 0 10742.4 11528.5 272.15559826442416 111.0 748.0 124.21567833051694
1 17000 10 13317.116666666667 313.9957791070177 799027 0 0 12864.5 13662.7 291.25256679841783 125.0 656.0 126.225176556273
1 18000 10 13536.633333333333 276.97187505001864 812198 0 0 13194.7 13794.7 266.60011752935617 103.0 618.0 112.38097803313705
1 19000 10 13324.383333333333 259.2724993902096 799463 0 0 12966.8 13642.9 290.4165106647117 106.0 636.0 114.39480052522313
1 20000 10 13412.733333333334 246.3501486149977 804764 0 0 13013.8 13694.3 287.31982644201 105.0 612.0 100.19325314637572
1 21000 10 13664.199999999999 231.37291044348302 819852 0 0 13319.5 13954.8 287.82898394706547 102.0 574.0 100.5762045189626
1 22000 10 13143.466666666667 232.00407300467788 788608 0 0 12692.4 13513.4 352.2897084313799 105.0 641.0 98.61615408165042
1 23000 10 13490.25 227.69210535744512 809415 0 0 13007.4 14135.9 439.6555140106852 104.0 577.0 98.80979922316287
1 24000 10 13409.716666666667 226.4540810430292 804583 0 0 13020.5 13656.1 234.37318461519183 105.0 549.0 101.19291413343454
1 25000 10 13031.766666666666 231.6417352491671 781906 0 0 12645.7 13395.6 325.8716720837615 109.0 572.0 99.13140475790529
