client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.1999999999999 2.4890247495580438 60012 0 58414 998.7 1001.9 1.115347479487873 1.0 97.0 7.266993206350176
1 3000 10 2999.6 27.976799732946567 179976 0 141782 2995.0 3006.3 3.997499218261421 1.0 491.0 69.66596929506677
1 5000 10 4883.433333333333 711.4137014945838 293006 0 26197 4449.3 5062.5 243.03337768024093 1.0 2033.0 545.9569078127549
1 7000 10 5139.816666666667 1393.2115736942628 308389 0 0 3481.0 6699.6 1308.3834138610391 341.0 3255.0 936.7831806831604
1 9000 10 5073.483333333333 1480.3236500891892 304409 0 0 4236.3 5674.0 562.7096815114048 346.0 3761.0 1057.548628494749
1 11000 10 4053.45 1802.4543454752536 243207 0 0 3341.1 5778.4 869.7671613713636 338.0 4114.0 1449.4423916200165
1 13000 10 5303.733333333334 1429.1415139697633 318224 0 0 4427.2 5848.8 561.8080122841493 324.0 4396.0 1555.8894625917774
1 15000 10 4126.316666666667 1829.6389879593987 247579 0 0 3611.7 5592.8 759.4074674815008 340.0 5088.0 1823.3721451717167
1 17000 10 4539.066666666667 1552.067231148841 272344 0 0 2430.0 6328.8 1246.772639524411 327.0 5498.0 1835.7863892669334
1 19000 10 337.55 15808.408383943119 20253 0 0 0.0 680.1 369.7810203350085 5313.0 29865.0 10292.515470290075
1 21000 10 384.15 13299.903466527832 23049 0 0 0.0 1079.7 454.0693284070176 3745.0 29705.0 10359.66698186352
1 23000 10 287.54999999999995 8110.450472381614 17253 0 0 0.0 1155.2 482.3672947039424 3933.0 13211.0 3809.084678538284
1 25000 10 265.05 13072.997421870088 15903 0 0 0.0 535.1 290.3649479534333 5422.0 23811.0 7753.071591719804
