client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.8833333333333 2.1036148443905742 59993 0 59857 998.2 1000.7 0.8704405015086607 1.0 46.0 1.4572369244608203
1 3000 10 2999.75 4.908423861798607 179985 0 149604 2994.0 3001.9 2.950762613291713 1.0 56.0 3.1287655111148727
1 5000 10 4999.816666666667 7.893635265495006 299989 0 120921 4992.7 5006.2 5.33494767234566 1.0 51.0 5.0290631374816455
1 7000 10 6998.783333333333 9.586241259290972 419927 0 109889 6990.2 7007.9 6.566708967714878 1.0 58.0 5.989300581423743
1 9000 10 8994.916666666666 11.814441705619767 539695 0 108603 8978.5 9009.7 11.358066149951402 1.0 62.0 7.574521493067881
1 11000 10 11001.75 13.21066272091463 660105 0 114397 10931.2 11063.8 42.31712419340378 1.0 80.0 9.155994235077387
1 13000 10 12368.616666666667 417.04439192202847 742117 0 0 12309.8 12404.7 33.924352118599124 245.0 602.0 84.1808008208323
1 15000 10 10653.383333333333 319.3070046714497 639203 0 0 9590.4 11767.8 849.9079065796875 138.0 582.0 86.55382995241352
1 17000 10 12610.833333333334 261.6026815568625 756650 0 0 12578.0 12645.1 24.9429482352563 135.0 498.0 62.82186386485196
1 19000 10 12466.466666666667 248.72270233269518 747988 0 0 12387.9 12539.1 53.40676611316876 138.0 454.0 52.21950179490939
1 21000 10 12303.35 246.1142239423245 738201 0 0 12163.1 12370.4 76.0724062982101 138.0 435.0 48.02930772196273
1 23000 10 12521.55 241.40501030225266 751293 0 0 12477.8 12589.4 38.556387278893105 137.0 382.0 44.81423616678676
1 25000 10 12022.166666666668 247.76998983820144 721330 0 0 11873.5 12284.8 162.35986778347228 138.0 390.0 48.35917162715465
