client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 793.9666666666667 1.0324098582436327 47638 0 47634 793.4 794.6 0.42739521132867 1.0 38.0 0.7966526355027808
10 300 10 2777.4 1.1353308935651114 166644 0 165993 2774.9 2779.3 1.6923356641044975 1.0 39.0 1.0433177970361642
10 500 10 4844.65 1.8347376622542089 290679 0 280859 4840.0 4848.7 3.2191613814779467 1.0 43.0 1.8061051953695355
10 700 10 6827.566666666667 2.22815160662629 409654 0 382661 6818.9 6834.6 5.712325854384474 1.0 47.0 2.1166171993371705
10 900 10 8810.5 2.7821160105554954 528630 0 461425 8804.4 8814.6 3.8078865529320116 1.0 45.0 2.8851211002785
10 1100 10 10791.766666666666 3.6664250507393445 647506 0 504399 10789.5 10794.4 2.0215505600072614 1.0 44.0 3.7755476197468965
10 1300 10 12768.233333333334 4.034627076082646 766094 0 580655 12759.6 12778.9 7.193793621356002 1.0 44.0 4.356351590935255
10 1500 10 14807.4 5.056616565383115 888444 0 583176 14753.1 14869.3 37.90313971163837 1.0 48.0 5.461716096655528
10 1700 10 16780.716666666667 6.8069202880049025 1006843 0 588635 16774.1 16788.4 5.194002952124189 1.0 47.0 7.629298318637851
10 1900 10 18755.766666666666 8.464366017917152 1125346 0 551746 18738.0 18764.4 9.620533595735303 1.0 99.0 13.158143053400241
10 2100 10 20821.416666666668 31.59824664641103 1249285 0 130974 20736.0 21006.0 98.77634163435438 1.0 155.0 35.675123059936574
10 2300 10 21002.683333333334 199.34918100564778 1260161 0 0 20863.2 21167.3 109.04695166150485 104.0 361.0 46.60192307408614
10 2500 10 20197.15 157.75544281485725 1211829 0 0 20045.1 20320.1 96.14430300335034 80.0 358.0 41.956704988538156
