client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 793.8 7.1624111182934715 47628 0 46613 793.4 794.2 0.30983866769660506 1.0 364.0 36.41283111500319
10 300 10 2778.733333333333 2.256188955672427 166724 0 161209 2776.4 2779.9 1.383714806839402 1.0 60.0 6.097849448206558
10 500 10 4843.233333333333 528.0481803447768 290594 0 181468 2060.9 7805.8 1819.444989733591 1.0 12257.0 1981.2525155624112
10 700 10 6400.400000000001 341.08873095500985 384024 0 210625 4154.2 8899.2 1853.1139576399507 1.0 8143.0 1147.3832811052532
10 900 10 8813.55 13.0822235540905 528813 0 353956 8805.3 8822.3 7.034415398595841 1.0 168.0 26.79943438988416
10 1100 10 9696.983333333334 480.0924539450817 581819 0 137187 0.0 14371.7 5108.989392205338 1.0 13486.0 1549.587123640904
10 1300 10 9810.733333333334 407.2677492473148 588644 0 175188 2590.0 16385.5 5144.258631004731 1.0 14430.0 1660.54794681472
10 1500 10 7933.833333333333 95.29266849075005 476030 0 29530 0.0 14822.2 7614.378922713701 1.0 247.0 67.3268591250677
10 1700 10 14807.883333333333 283.74257306492206 888473 0 0 10108.6 15953.2 2310.355772098026 84.0 564.0 105.21740633353878
10 1900 10 9517.433333333332 266.69917449154354 571046 0 0 0.0 15919.3 7731.0184306252095 152.0 572.0 111.4435885223045
10 2100 10 11414.166666666666 366.8500378924497 684850 0 0 0.0 16772.9 7629.492595098751 100.0 18307.0 1607.0411800735205
10 2300 10 7694.683333333333 473.5292811672179 461681 0 0 0.0 15238.9 8243.56081761193 99.0 29929.0 2747.605814079526
10 2500 10 9945.7 339.079874966078 596742 0 0 0.0 16021.5 7803.728487332193 99.0 22858.0 1847.9415104291782
