client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 794.2333333333333 2.32483781278962 47654 0 46770 792.4 796.4 1.3530213104998228 1.0 61.0 6.296467461484583
10 300 10 2778.45 27.20026421615873 166707 0 142714 2776.9 2779.8 1.436314728741531 1.0 430.0 67.33766577198323
10 500 10 3640.1333333333337 1362.8292222894527 218408 0 46839 2440.7 4866.5 1044.615141890384 1.0 5222.0 1365.7225415800756
10 700 10 5631.766666666666 1346.9265357821405 337906 0 0 4104.8 7576.8 1360.4191775576624 339.0 3886.0 738.2597630921736
10 900 10 4997.966666666666 1056.1264786046165 299878 0 54770 2097.9 8303.6 2248.132545617955 1.0 3743.0 999.9970354677412
10 1100 10 1636.4333333333334 4247.457183305156 98186 0 0 670.0 2570.0 688.2667322097346 324.0 13192.0 3194.2490235657515
10 1300 10 2526.15 3226.8373392625044 151569 0 0 1580.0 4503.2 1054.8640116147672 405.0 13627.0 3373.8732275000516
10 1500 10 3004.8333333333335 2857.116858120663 180290 0 0 1932.6 4975.0 1120.7116429602515 342.0 10693.0 2961.083684492569
10 1700 10 662.5166666666667 10849.948756006139 39751 0 0 0.0 1568.6 533.7845498575869 335.0 22146.0 6874.412602784432
10 1900 10 445.06666666666666 14806.732549430797 26704 0 0 0.0 675.1 344.7834141409164 4745.0 27707.0 8959.03390179847
10 2100 10 315.05 16540.69784553491 18903 0 0 0.0 635.1 283.25875626359726 5680.0 31850.0 11065.120139798293
10 2300 10 285.05 15081.250014617319 17103 0 0 0.0 575.1 312.2726420934117 5203.0 28670.0 9866.463866243428
10 2500 10 348.4 14522.412313432837 20904 0 0 0.0 530.1 269.91579427665954 5473.0 23154.0 7374.658870095924
