client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.9833333333333 2.3952547360676846 59999 0 58688 998.6 1000.9 0.9152413160837057 1.0 81.0 6.0832568588071005
1 3000 10 3003.8999999999996 21.459758482280694 180234 0 125429 2993.7 3028.9 12.91990712040924 1.0 391.0 54.44623246830635
1 5000 10 5002.083333333333 68.57125088540414 300125 0 100231 4992.4 5015.9 8.894811221530494 1.0 619.0 125.1923080804515
1 7000 10 7034.833333333333 232.117446932456 422090 0 51096 6823.6 7359.2 204.02925933960208 1.0 982.0 251.84257934343626
1 9000 10 8919.116666666667 813.8257055084033 535147 0 0 8474.9 9693.2 452.281454037933 293.0 1951.0 368.32272220631705
1 11000 10 8652.633333333333 850.9595478824325 519158 0 0 7498.7 9509.9 910.0183924881225 297.0 1859.0 396.12711231340217
1 13000 10 8467.966666666667 863.0277497308479 508078 0 0 7668.1 9599.5 871.647469259601 298.0 2187.0 439.0503392266631
1 15000 10 8412.166666666666 572.5140487514864 504730 0 1940 6884.3 9977.7 1303.6008739896836 1.0 1833.0 448.74190031563637
1 17000 10 8526.75 452.2747638305483 511605 0 7 7499.5 9840.8 875.0267807330241 4.0 1724.0 366.3845469790077
1 19000 10 8562.916666666666 428.92379932849985 513775 0 0 7009.6 10144.6 1285.1642111678436 50.0 1619.0 373.2845307776503
1 21000 10 8574.366666666667 391.0268495121098 514462 0 0 6969.5 10571.6 1382.248195754535 59.0 1562.0 345.6758995472503
1 23000 10 8520.583333333332 384.3967400446762 511235 0 0 7257.8 10390.3 1228.9128226471826 64.0 1744.0 348.78094876294756
1 25000 10 8300.916666666666 385.3963421490125 498055 0 0 7076.2 9954.9 1179.8816235820723 67.0 1581.0 339.9131944925534
