client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
10 100 10 794.4166666666666 1.0480508085070823 47665 0 47647 794.0 794.8 0.27141603981095846 1.0 37.0 0.6597455169805971
10 300 10 2778.1 1.7884482746361199 166686 0 163489 2776.6 2779.8 1.109954954040976 1.0 38.0 1.706528907808954
10 500 10 4843.8 3.311578396621985 290628 0 240947 4839.9 4845.2 2.016928357676644 1.0 53.0 3.1887565163255442
10 700 10 6827.166666666667 5.084487169744408 409630 0 252788 6821.7 6830.9 3.5595879911397157 1.0 50.0 4.631543014467769
10 900 10 8810.683333333334 6.20350534593458 528641 0 306523 8806.3 8814.1 3.4516179780892715 1.0 55.0 6.579947694070791
10 1100 10 10713.666666666666 530.8623889461886 642820 0 0 10557.5 10800.0 87.45359150238862 346.0 715.0 66.67257069509164
10 1300 10 10729.616666666667 424.94118478612086 643777 0 0 10597.5 10790.5 67.21819446151967 240.0 664.0 90.15366912009814
10 1500 10 10705.65 339.28272315701633 642339 0 0 10360.1 10811.0 172.53252157202135 167.0 605.0 91.53597678168975
10 1700 10 10852.116666666667 299.6314711113432 651127 0 0 10750.3 10906.7 59.23250515271739 166.0 538.0 74.70736063872492
10 1900 10 11034.516666666666 281.6757649127206 662071 0 0 10976.4 11065.7 35.4610443538637 164.0 511.0 65.4280186293934
10 2100 10 10638.816666666668 281.7291218879441 638329 0 0 10587.3 10676.1 36.23503369208692 167.0 475.0 61.648791385307135
10 2300 10 10677.016666666666 276.5947803527219 640621 0 0 10536.9 10815.1 101.07772092141109 167.0 458.0 59.857965731856176
10 2500 10 10565.583333333332 278.59896487320407 633935 0 0 10430.9 10631.3 75.37345465524764 167.0 460.0 60.101862854491245
