client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 999.8166666666667 1.6452581811439695 59989 0 59752 998.9 1001.8 1.0400320507881617 1.0 41.0 2.384669569512183
1 3000 10 3000.366666666667 4.820793911852518 180022 0 142771 2997.8 3003.9 2.094437076320626 1.0 62.0 4.626494683471253
1 5000 10 5001.933333333333 7.250352456907641 300116 0 155836 4969.1 5015.2 17.21170144601229 1.0 98.0 8.948705047812952
1 7000 10 7002.716666666666 12.718685906648414 420163 0 124674 6991.7 7010.6 6.838542729753776 1.0 142.0 19.172659800943936
1 9000 10 9000.816666666668 18.00053414684148 540049 0 119109 8980.0 9022.7 18.885276451952862 1.0 176.0 26.347837326546962
1 11000 10 11006.833333333332 27.8333041896365 660410 0 111955 10985.4 11037.6 17.40398421818045 1.0 213.0 40.76285011650466
1 13000 10 13021.85 43.92373849427867 781311 0 95755 12981.4 13119.6 49.346519634114195 1.0 250.0 55.892298884313036
1 15000 10 15028.35 85.78262207014923 901701 0 51211 14920.7 15195.0 93.05599926925719 1.0 301.0 75.89567082214545
1 17000 10 16360.75 345.0533729586654 981645 0 1472 15946.1 17158.1 499.8792124103578 1.0 817.0 171.1482361072843
1 19000 10 16060.800000000001 240.57317461684622 963648 0 0 15793.3 16275.2 196.285557288355 114.0 560.0 110.82880327378788
1 21000 10 15867.15 214.7556466360723 952029 0 0 15629.3 16256.7 250.20636882381757 89.0 558.0 93.44529865413016
1 23000 10 16214.066666666668 196.12388818362638 972844 0 0 15972.3 16491.3 197.86737645874499 84.0 501.0 87.33587882366197
1 25000 10 15977.75 190.90011630757354 958665 0 0 15704.5 16383.9 301.9717122513297 85.0 542.0 82.69501981184932
