client.threads_per_host client.txnrate site.commandlog_timeout THROUGHPUT(txn/s) AVGLATENCY(ms) TotalTXN Distributed SpecExec THMIN THMAX THSTDDEV LAMIN LAMAX LASTDDEV
1 1000 10 1000.3166666666667 1.3418166770122077 60019 0 59921 999.9 1000.8 0.3311595788538517 1.0 46.0 1.2951924788046951
1 3000 10 3000.7166666666667 2.9429758838679465 180043 0 176489 2995.2 3006.0 4.673506891689312 1.0 47.0 2.2120434123866315
1 5000 10 4999.0 4.989790723592785 299940 0 176975 4996.1 5002.0 1.9370080020484206 1.0 48.0 3.318206409899337
1 7000 10 7001.333333333333 6.380247010274962 420080 0 167296 6994.8 7010.0 6.844170268678722 1.0 49.0 4.139543467039242
1 9000 10 14917.8 8.273209579248753 895068 0 143843 8989.2 44502.9 14493.682153959358 1.0 52.0 5.094744609595514
1 11000 10 10999.35 10.14659701207079 659961 0 140887 10994.9 11004.7 3.8354921457359774 1.0 57.0 6.616743896338815
1 13000 10 13003.216666666667 11.110979281103443 780193 0 145266 12993.1 13017.3 9.381346740562357 1.0 58.0 7.030503023916353
1 15000 10 14999.2 12.247800045707459 899952 0 164848 14949.9 15043.3 40.386433365673696 1.0 61.0 7.983282982875798
1 17000 10 16999.466666666667 15.398250764149791 1019968 0 125207 16955.7 17036.0 26.161931631029308 1.0 64.0 9.969462759693698
1 19000 10 19245.933333333334 117.23146987089709 1154756 0 94751 18881.0 19976.5 447.17813750972533 1.0 573.0 155.8958074574675
1 21000 10 0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0
1 23000 10 22144.866666666665 202.45331950519758 1328692 0 6 21774.4 22783.2 377.97003937702107 5.0 330.0 55.430110234544856
1 25000 10 21824.666666666664 146.07127812957245 1309480 0 0 21660.7 22035.7 130.4226156257674 64.0 263.0 37.82710716100655
